"TeamId","TeamSourceId","Team","Conference","Season","Id","Sourceid","Name","FirstName","LastName","Jersey","Position","Height","Weight","HometownCity","HometownState","HometownCountry","DateOfBirth","StartSeason","EndSeason"
"96","45","George Washington","A-10","2024","5176","5105402","Darren Buchanan Jr.","Darren","Buchanan Jr.","5","Forward","79","235","Washington","DC","","","2024","2025"
"96","45","George Washington","A-10","2024","5177","4845378","Jacoi Hutchinson","Jacoi","Hutchinson","1","Guard","75","188","Laurel","MD","","","2024","2025"
"96","45","George Washington","A-10","2024","5180","5174601","Zamoku Weluche-Ume","Zamoku","Weluche-Ume","8","Forward","80","220","London","ENG","","","2024","2025"
"96","45","George Washington","A-10","2024","5190","4897073","Laziz Talipov","Laziz","Talipov","10","Guard","73","165","Orlando","FL","","","2022","2025"
"96","45","George Washington","A-10","2024","5544","4897708","Maximus Edwards","Maximus","Edwards","22","Guard","77","220","Stratford","CT","","","2023","2024"
"96","45","George Washington","A-10","2024","16627","4431873","Babatunde Akingbola","Babatunde","Akingbola","23","Center","82","225","Ogun","Nigeria","","","2024","2024"
"96","45","George Washington","A-10","2024","16628","4431770","James Bishop IV","James","Bishop IV","11","Guard","74","190","Baltimore","MD","","2000-01-17","2021","2024"
"96","45","George Washington","A-10","2024","16629","5174602","Luke Cronin","Luke","Cronin","32","Forward","80","210","Great Neck","NY","","","2024","2024"
"96","45","George Washington","A-10","2024","16630","5106271","Benny Schroder","Benny","Schroder","24","Guard","79","200","Munich","Germany","","","2024","2024"
"96","45","George Washington","A-10","2024","16631","4398030","Antoine Smith Jr.","Antoine","Smith Jr.","34","Forward","79","210","Westerville","OH","","","2024","2024"
"96","45","George Washington","A-10","2024","5182","4702741","Keegan Harvey","Keegan","Harvey","14","Forward","83","230","Newcastle","NSW","","","2023","2025"
"96","45","George Washington","A-10","2024","5183","5174599","Trey Autry","Trey","Autry","0","Guard","76","210","Jamesville","NY","","","2024","2026"
"96","45","George Washington","A-10","2024","5185","4685650","Christian Jones","Christian","Jones","2","Guard","76","200","Stratford","CT","","","2024","2026"
"96","45","George Washington","A-10","2024","5188","5174600","Amir Arrington","Amir","Arrington","32","Guard","72","190","Atlanta","GA","","","2024","2026"
"96","45","George Washington","A-10","2024","5189","4898230","Garrett Johnson","Garrett","Johnson","9","Guard","80","220","Oakton","VA","","","2024","2026"
"251","2603","Saint Joseph's","A-10","2024","3141","5105978","Christ Essandoko","Christ","Essandoko","2","Forward","84","280","Clichy","FRA","","","2023","2024"
"251","2603","Saint Joseph's","A-10","2024","3380","5105975","Christian Winborne","Christian","Winborne","13","Guard","75","185","Baltimore","MD","","","2023","2024"
"251","2603","Saint Joseph's","A-10","2024","3518","5105977","Rasheer Fleming","Rasheer","Fleming","13","Forward","81","240","Camden","NJ","","","2023","2025"
"251","2603","Saint Joseph's","A-10","2024","3520","5174633","Xzayvier Brown","Xzayvier","Brown","1","Guard","74","182","Philadelphia","PA","","","2024","2025"
"251","2603","Saint Joseph's","A-10","2024","3522","4683952","Erik Reynolds II","Erik","Reynolds II","2","Guard","74","190","Temple Hills","MD","","","2022","2025"
"251","2603","Saint Joseph's","A-10","2024","3524","5174632","Shawn Simmons II","Shawn","Simmons II","13","Forward","78","215","Philadelphia","PA","","","2024","2025"
"251","2603","Saint Joseph's","A-10","2024","3523","5174634","Anthony Finkley","Anthony","Finkley","5","Forward","79","235","Philadelphia","PA","","","2024","2026"
"251","2603","Saint Joseph's","A-10","2024","3526","5174636","Dasear Haskins","Dasear","Haskins","7","Guard","80","200","Willingboro","NJ","","","2024","2026"
"251","2603","Saint Joseph's","A-10","2024","3531","5174635","Will Lange","Will","Lange","24","Guard","76","215","Newtown Square","PA","","","2024","2026"
"251","2603","Saint Joseph's","A-10","2024","4766","4897053","Kacper Klaczek","Kacper","Klaczek","6","Forward","80","225","Chorzow","POL","","","2022","2024"
"251","2603","Saint Joseph's","A-10","2024","16090","4592476","Cameron Brown","Cameron","Brown","3","Guard","78","225","Laurel","MD","","","2020","2024"
"251","2603","Saint Joseph's","A-10","2024","16091","4431807","Charles Coleman","Charles","Coleman","32","Forward","84","265","Boston","MA","","","2022","2024"
"251","2603","Saint Joseph's","A-10","2024","16092","4912716","Cooper Vogel","Cooper","Vogel","15","Guard","75","180","Howell","NJ","","","2022","2024"
"251","2603","Saint Joseph's","A-10","2024","16093","4706892","Brian Geatens","Brian","Geatens","25","Guard","72","180","Harleysville","PA","","","2021","2024"
"251","2603","Saint Joseph's","A-10","2024","16094","4706891","Chris Arizin","Chris","Arizin","20","Guard","75","200","Media","PA","","","2021","2024"
"251","2603","Saint Joseph's","A-10","2024","1137","4433175","Lynn Greer III","Lynn","Greer III","3","Guard","75","195","Philadelphia","PA","","","2023","2024"
"240","227","Rhode Island","A-10","2024","76","5174622","Connor Dubsky","Connor","Dubsky","7","Guard","76","195","Woodbridge","VA","","","2024","2024"
"240","227","Rhode Island","A-10","2024","2225","5105971","Rory Stewart","Rory","Stewart","6","Forward","80","230","London","ENG","","","2023","2024"
"240","227","Rhode Island","A-10","2024","2597","5174621","Tyson Brown","Tyson","Brown","21","Forward","81","225","Virginia Beach","VA","","","2024","2024"
"240","227","Rhode Island","A-10","2024","4160","5105970","Jeremy Foumena","Jeremy","Foumena","0","Center","83","250","Montreal","PQ","","","2023","2024"
"240","227","Rhode Island","A-10","2024","5146","5174623","David Green","David","Green","23","Forward","79","225","Apopka","FL","","","2024","2025"
"240","227","Rhode Island","A-10","2024","5150","5174624","David Fuchs","David","Fuchs","8","Forward","81","245","Vienna","AUT","","","2024","2025"
"240","227","Rhode Island","A-10","2024","5153","5174619","Cam Estevez","Cam","Estevez","3","Guard","76","195","Harlem","NY","","","2024","2025"
"240","227","Rhode Island","A-10","2024","5159","5174620","Always Wright","Always","Wright","1","Guard","75","178","Durango","MEX","","","2024","2025"
